INSTR,REF_AREA,REF_SECTOR,COUNTERPART_SECTOR,STO,FUNCTIONAL_CAT,TIME,COUNTERPART_AREA,_.obs_value
F3,BE,S12K,S12T,LE,_T,1664582410,W2,6065
F3,BE,S12K,S13,LE,_T,1664582410,W2,137406
F3,BE,S12K,S1M,LE,_T,1664582410,W2,0
F3,BE,S12K,S2,LE,_T,1664582410,W2,191310
F3L,BE,S12K,S0,LE,_T,1664582410,W2,360895
F3L,BE,S12K,S1,LE,_T,1664582410,W2,194907
F3L,BE,S12K,S11,LE,_T,1664582410,W2,8954
F3L,BE,S12K,S121,LE,_T,1664582410,W2,0
F3L,BE,S12K,S124,LE,_T,1664582410,W2,0
F3L,BE,S12K,S125,LE,_T,1664582410,W2,48322.6
F3L,BE,S12K,S126,LE,_T,1664582410,W2,9.8
F3L,BE,S12K,S127,LE,_T,1664582410,W2,859.3
F3L,BE,S12K,S128,LE,_T,1664582410,W2,94.2
F3L,BE,S12K,S129,LE,_T,1664582410,W2,0
F3L,BE,S12K,S12K,LE,_T,1664582410,W2,5801
F3L,BE,S12K,S12O,LE,_T,1664582410,W2,49192
F3L,BE,S12K,S12Q,LE,_T,1664582410,W2,94
F3L,BE,S12K,S12R,LE,_T,1664582410,W2,49286
F3L,BE,S12K,S12T,LE,_T,1664582410,W2,5801
F3L,BE,S12K,S13,LE,_T,1664582410,W2,130866
F3L,BE,S12K,S1M,LE,_T,1664582410,W2,0
F3L,BE,S12K,S2,LE,_T,1664582410,W2,165988
F3S,BE,S12K,S0,LE,_T,1664582410,W2,32847
F3S,BE,S12K,S1,LE,_T,1664582410,W2,7526
F3S,BE,S12K,S11,LE,_T,1664582410,W2,423
F3S,BE,S12K,S121,LE,_T,1664582410,W2,0
F3S,BE,S12K,S124,LE,_T,1664582410,W2,0
F3S,BE,S12K,S125,LE,_T,1664582410,W2,185.3
F3S,BE,S12K,S126,LE,_T,1664582410,W2,0
F3S,BE,S12K,S127,LE,_T,1664582410,W2,113
F3S,BE,S12K,S128,LE,_T,1664582410,W2,0
F3S,BE,S12K,S129,LE,_T,1664582410,W2,0
F3S,BE,S12K,S12K,LE,_T,1664582410,W2,264
F3S,BE,S12K,S12O,LE,_T,1664582410,W2,298
F3S,BE,S12K,S12Q,LE,_T,1664582410,W2,0
F3S,BE,S12K,S12R,LE,_T,1664582410,W2,298
F3S,BE,S12K,S12T,LE,_T,1664582410,W2,264
F3S,BE,S12K,S13,LE,_T,1664582410,W2,6541
F3S,BE,S12K,S1M,LE,_T,1664582410,W2,0
F3S,BE,S12K,S2,LE,_T,1664582410,W2,25322
F4,BE,S12K,S0,LE,_T,1664582410,W2,585451
F4,BE,S12K,S1,LE,_T,1664582410,W2,491663
F4,BE,S12K,S11,LE,_T,1664582410,W2,148080
F4,BE,S12K,S124,LE,_T,1664582410,W2,81
F4,BE,S12K,S125,LE,_T,1664582410,W2,40645.8
F4,BE,S12K,S126,LE,_T,1664582410,W2,1487.8
F4,BE,S12K,S127,LE,_T,1664582410,W2,4701.8
F4,BE,S12K,S128,LE,_T,1664582410,W2,7758.8
F4,BE,S12K,S129,LE,_T,1664582410,W2,0
F4,BE,S12K,S12K,LE,_T,1664582410,W2,158
F4,BE,S12K,S12O,LE,_T,1664582410,W2,46835
F4,BE,S12K,S12Q,LE,_T,1664582410,W2,7759
F4,BE,S12K,S12R,LE,_T,1664582410,W2,54675
F4,BE,S12K,S13,LE,_T,1664582410,W2,37757
F4,BE,S12K,S1M,LE,_T,1664582410,W2,250993
F4,BE,S12K,S2,LE,_T,1664582410,W2,93788
F4L,BE,S12K,S0,LE,_T,1664582410,W2,484678
F4L,BE,S12K,S1,LE,_T,1664582410,W2,414408
F4L,BE,S12K,S11,LE,_T,1664582410,W2,107512
F4L,BE,S12K,S124,LE,_T,1664582410,W2,81
F4L,BE,S12K,S125,LE,_T,1664582410,W2,24124.5
F4L,BE,S12K,S126,LE,_T,1664582410,W2,1250.6
F4L,BE,S12K,S127,LE,_T,1664582410,W2,2278.5
F4L,BE,S12K,S128,LE,_T,1664582410,W2,641.1
F4L,BE,S12K,S129,LE,_T,1664582410,W2,0
F4L,BE,S12K,S12K,LE,_T,1664582410,W2,150
F4L,BE,S12K,S12O,LE,_T,1664582410,W2,27654
F4L,BE,S12K,S12Q,LE,_T,1664582410,W2,641
F4L,BE,S12K,S12R,LE,_T,1664582410,W2,28376
F4L,BE,S12K,S13,LE,_T,1664582410,W2,33539
F4L,BE,S12K,S1M,LE,_T,1664582410,W2,244831
F4L,BE,S12K,S2,LE,_T,1664582410,W2,70270
F4S,BE,S12K,S0,LE,_T,1664582410,W2,100773
F4S,BE,S12K,S1,LE,_T,1664582410,W2,77255
F4S,BE,S12K,S11,LE,_T,1664582410,W2,40568
F4S,BE,S12K,S124,LE,_T,1664582410,W2,0
F4S,BE,S12K,S125,LE,_T,1664582410,W2,16521.2
F4S,BE,S12K,S126,LE,_T,1664582410,W2,237.2
F4S,BE,S12K,S127,LE,_T,1664582410,W2,2423.3
F4S,BE,S12K,S128,LE,_T,1664582410,W2,7117.7
F4S,BE,S12K,S129,LE,_T,1664582410,W2,0
F4S,BE,S12K,S12K,LE,_T,1664582410,W2,8
F4S,BE,S12K,S12O,LE,_T,1664582410,W2,19182
F4S,BE,S12K,S12Q,LE,_T,1664582410,W2,7118
F4S,BE,S12K,S12R,LE,_T,1664582410,W2,26299
F4S,BE,S12K,S13,LE,_T,1664582410,W2,4218
F4S,BE,S12K,S1M,LE,_T,1664582410,W2,6161
F4S,BE,S12K,S2,LE,_T,1664582410,W2,23518
F51,BE,S12K,S0,LE,_T,1664582410,W2,28315
F51,BE,S12K,S12K,LE,_T,1664582410,W2,1048.2
F511,BE,S12K,S0,LE,_T,1664582410,W2,1390
F511,BE,S12K,S1,LE,_T,1664582410,W2,427
F511,BE,S12K,S11,LE,_T,1664582410,W2,46
F511,BE,S12K,S124,LE,_T,1664582410,W2,0
F511,BE,S12K,S125,LE,_T,1664582410,W2,184.2
F511,BE,S12K,S126,LE,_T,1664582410,W2,3
F511,BE,S12K,S127,LE,_T,1664582410,W2,1.2
F511,BE,S12K,S128,LE,_T,1664582410,W2,192.5
F511,BE,S12K,S129,LE,_T,1664582410,W2,0
F511,BE,S12K,S12K,LE,_T,1664582410,W2,0
F511,BE,S12K,S12O,LE,_T,1664582410,W2,188
F511,BE,S12K,S12Q,LE,_T,1664582410,W2,193
F511,BE,S12K,S12R,LE,_T,1664582410,W2,381
F511,BE,S12K,S13,LE,_T,1664582410,W2,0
F511,BE,S12K,S1M,LE,_T,1664582410,W2,0
F511,BE,S12K,S2,LE,_T,1664582410,W2,964
F51M,BE,S12K,S0,LE,_T,1664582410,W2,26925
F51M,BE,S12K,S12K,LE,_T,1664582410,W2,1048.3
F52,BE,S12K,S0,LE,_T,1664582410,W2,1248
F52,BE,S12K,S1,LE,_T,1664582410,W2,66
F52,BE,S12K,S11,LE,_T,1664582410,W2,0
F52,BE,S12K,S124,LE,_T,1664582410,W2,66
F52,BE,S12K,S12K,LE,_T,1664582410,W2,0
F52,BE,S12K,S12O,LE,_T,1664582410,W2,0
F52,BE,S12K,S12Q,LE,_T,1664582410,W2,0
F52,BE,S12K,S12T,LE,_T,1664582410,W2,0
F52,BE,S12K,S13,LE,_T,1664582410,W2,0
F52,BE,S12K,S1M,LE,_T,1664582410,W2,0
F52,BE,S12K,S2,LE,_T,1664582410,W2,1182
F6,BE,S12K,S0,LE,_T,1664582410,W2,0
F6,BE,S12K,S1,LE,_T,1664582410,W2,0
F6,BE,S12K,S11,LE,_T,1664582410,W2,0
F6,BE,S12K,S121,LE,_T,1664582410,W2,0
F6,BE,S12K,S124,LE,_T,1664582410,W2,0
F6,BE,S12K,S12K,LE,_T,1664582410,W2,0
F6,BE,S12K,S12O,LE,_T,1664582410,W2,0
F6,BE,S12K,S12Q,LE,_T,1664582410,W2,0
F6,BE,S12K,S12R,LE,_T,1664582410,W2,0
F6,BE,S12K,S12T,LE,_T,1664582410,W2,0
F6,BE,S12K,S13,LE,_T,1664582410,W2,0
F6,BE,S12K,S1M,LE,_T,1664582410,W2,0
F6,BE,S12K,S2,LE,_T,1664582410,W2,0
F6N,BE,S12K,S0,LE,_T,1664582410,W2,0
F6N,BE,S12K,S1,LE,_T,1664582410,W2,0
F6N,BE,S12K,S11,LE,_T,1664582410,W2,0
F6N,BE,S12K,S121,LE,_T,1664582410,W2,0
F6N,BE,S12K,S124,LE,_T,1664582410,W2,0
F6N,BE,S12K,S12K,LE,_T,1664582410,W2,0
F6N,BE,S12K,S12O,LE,_T,1664582410,W2,0
F6N,BE,S12K,S12Q,LE,_T,1664582410,W2,0
F6N,BE,S12K,S12R,LE,_T,1664582410,W2,0
F6N,BE,S12K,S12T,LE,_T,1664582410,W2,0
F6N,BE,S12K,S13,LE,_T,1664582410,W2,0
F6N,BE,S12K,S1M,LE,_T,1664582410,W2,0
F6N,BE,S12K,S2,LE,_T,1664582410,W2,0
F6O,BE,S12K,S0,LE,_T,1664582410,W2,0
F6O,BE,S12K,S1,LE,_T,1664582410,W2,0
F6O,BE,S12K,S11,LE,_T,1664582410,W2,0
F6O,BE,S12K,S121,LE,_T,1664582410,W2,0
F6O,BE,S12K,S124,LE,_T,1664582410,W2,0
F6O,BE,S12K,S12K,LE,_T,1664582410,W2,0
F6O,BE,S12K,S12O,LE,_T,1664582410,W2,0
F6O,BE,S12K,S12Q,LE,_T,1664582410,W2,0
F6O,BE,S12K,S12R,LE,_T,1664582410,W2,0
F6O,BE,S12K,S12T,LE,_T,1664582410,W2,0
F6O,BE,S12K,S13,LE,_T,1664582410,W2,0
F6O,BE,S12K,S1M,LE,_T,1664582410,W2,0
F6O,BE,S12K,S2,LE,_T,1664582410,W2,0
F7,BE,S12K,S0,LE,_T,1664582410,W2,5495
F7,BE,S12K,S12K,LE,_T,1664582410,W2,725.2
F81,BE,S12K,S0,LE,_T,1664582410,W2,12
F81,BE,S12K,S121,LE,_T,1664582410,W2,0
F81,BE,S12K,S124,LE,_T,1664582410,W2,0
F81,BE,S12K,S12K,LE,_T,1664582410,W2,0
F81,BE,S12K,S12O,LE,_T,1664582410,W2,0
F81,BE,S12K,S12Q,LE,_T,1664582410,W2,0
F81,BE,S12K,S12T,LE,_T,1664582410,W2,0
F81,BE,S12K,S13,LE,_T,1664582410,W2,0
F89,BE,S12K,S0,LE,_T,1664582410,W2,3350
F89,BE,S12K,S12K,LE,_T,1664582410,W2,951.6
F,BE,S12K,S0,LE,_D,1664582410,W2,37018
F2M,BE,S12K,S12K,LE,_D,1664582410,W2,904454
F4,BE,S12K,S0,LE,_D,1664582410,W2,14095
F51M,BE,S12K,S0,LE,_D,1664582410,W2,22923
F,BE,S12K,S2,LE,_D,1664582410,W2,37018
F4,BE,S12K,S2,LE,_D,1664582410,W2,14095
F51M,BE,S12K,S2,LE,_D,1664582410,W2,22923
F,BE,S12R,S0,LE,_T,1664582410,W2,1274665
F,BE,S12R,S12R,LE,_T,1664582410,W2,98217
F21,BE,S12R,S0,LE,_T,1664582410,W2,0
F21,BE,S12R,S1,LE,_T,1664582410,W2,0
F21,BE,S12R,S11,LE,_T,1664582410,W2,0
F21,BE,S12R,S121,LE,_T,1664582410,W2,0
F21,BE,S12R,S124,LE,_T,1664582410,W2,0
F21,BE,S12R,S12K,LE,_T,1664582410,W2,0
F21,BE,S12R,S12O,LE,_T,1664582410,W2,0
F21,BE,S12R,S12Q,LE,_T,1664582410,W2,0
F21,BE,S12R,S12R,LE,_T,1664582410,W2,0
F21,BE,S12R,S12T,LE,_T,1664582410,W2,0
F21,BE,S12R,S13,LE,_T,1664582410,W2,0
F21,BE,S12R,S1M,LE,_T,1664582410,W2,0
F21,BE,S12R,S2,LE,_T,1664582410,W2,0
F2M,BE,S12R,S0,LE,_T,1664582410,W2,57091
F2M,BE,S12R,S1,LE,_T,1664582410,W2,29804
F2M,BE,S12R,S11,LE,_T,1664582410,W2,0
F2M,BE,S12R,S121,LE,_T,1664582410,W2,0
F2M,BE,S12R,S124,LE,_T,1664582410,W2,0
F2M,BE,S12R,S12K,LE,_T,1664582410,W2,29804
F2M,BE,S12R,S12O,LE,_T,1664582410,W2,0
F2M,BE,S12R,S12Q,LE,_T,1664582410,W2,0
F2M,BE,S12R,S12R,LE,_T,1664582410,W2,0
F2M,BE,S12R,S12T,LE,_T,1664582410,W2,29804
F2M,BE,S12R,S13,LE,_T,1664582410,W2,0
F2M,BE,S12R,S1M,LE,_T,1664582410,W2,0
F2M,BE,S12R,S2,LE,_T,1664582410,W2,27287
F3,BE,S12R,S0,LE,_T,1664582410,W2,198245
F3,BE,S12R,S1,LE,_T,1664582410,W2,55345
F3,BE,S12R,S11,LE,_T,1664582410,W2,3614
F3,BE,S12R,S121,LE,_T,1664582410,W2,0
F3,BE,S12R,S124,LE,_T,1664582410,W2,0
F3,BE,S12R,S12K,LE,_T,1664582410,W2,1711
F3,BE,S12R,S12O,LE,_T,1664582410,W2,1744
F3,BE,S12R,S12Q,LE,_T,1664582410,W2,600
F3,BE,S12R,S12R,LE,_T,1664582410,W2,666
F3,BE,S12R,S12T,LE,_T,1664582410,W2,1711
F3,BE,S12R,S13,LE,_T,1664582410,W2,47676
F3,BE,S12R,S1M,LE,_T,1664582410,W2,0
F3,BE,S12R,S2,LE,_T,1664582410,W2,142901
F3L,BE,S12R,S0,LE,_T,1664582410,W2,196754
F3L,BE,S12R,S1,LE,_T,1664582410,W2,54835
F3L,BE,S12R,S11,LE,_T,1664582410,W2,3495
F3L,BE,S12R,S121,LE,_T,1664582410,W2,0
F3L,BE,S12R,S124,LE,_T,1664582410,W2,0
F3L,BE,S12R,S12K,LE,_T,1664582410,W2,1655
F3L,BE,S12R,S12O,LE,_T,1664582410,W2,1618
F3L,BE,S12R,S12Q,LE,_T,1664582410,W2,600
F3L,BE,S12R,S12R,LE,_T,1664582410,W2,633
F3L,BE,S12R,S12T,LE,_T,1664582410,W2,1655
F3L,BE,S12R,S13,LE,_T,1664582410,W2,47468
F3L,BE,S12R,S1M,LE,_T,1664582410,W2,0
F3L,BE,S12R,S2,LE,_T,1664582410,W2,141919
F3S,BE,S12R,S0,LE,_T,1664582410,W2,1491
F3S,BE,S12R,S1,LE,_T,1664582410,W2,510
F3S,BE,S12R,S11,LE,_T,1664582410,W2,119
F3S,BE,S12R,S121,LE,_T,1664582410,W2,0
F3S,BE,S12R,S124,LE,_T,1664582410,W2,0
F3S,BE,S12R,S12K,LE,_T,1664582410,W2,56
F3S,BE,S12R,S12O,LE,_T,1664582410,W2,126
F3S,BE,S12R,S12Q,LE,_T,1664582410,W2,0
F3S,BE,S12R,S12R,LE,_T,1664582410,W2,34
F3S,BE,S12R,S12T,LE,_T,1664582410,W2,56
F3S,BE,S12R,S13,LE,_T,1664582410,W2,208
F3S,BE,S12R,S1M,LE,_T,1664582410,W2,0
F3S,BE,S12R,S2,LE,_T,1664582410,W2,982
F4,BE,S12R,S0,LE,_T,1664582410,W2,365024
F4,BE,S12R,S1,LE,_T,1664582410,W2,220284
F4,BE,S12R,S11,LE,_T,1664582410,W2,121840
F4,BE,S12R,S124,LE,_T,1664582410,W2,0
F4,BE,S12R,S12K,LE,_T,1664582410,W2,16713
F4,BE,S12R,S12O,LE,_T,1664582410,W2,24407
F4,BE,S12R,S12Q,LE,_T,1664582410,W2,3526
F4,BE,S12R,S12R,LE,_T,1664582410,W2,27302
F4,BE,S12R,S13,LE,_T,1664582410,W2,3839
F4,BE,S12R,S1M,LE,_T,1664582410,W2,49959
F4,BE,S12R,S2,LE,_T,1664582410,W2,144740
F4L,BE,S12R,S0,LE,_T,1664582410,W2,217255
F4L,BE,S12R,S1,LE,_T,1664582410,W2,149197
F4L,BE,S12R,S11,LE,_T,1664582410,W2,65656
F4L,BE,S12R,S124,LE,_T,1664582410,W2,0
F4L,BE,S12R,S12K,LE,_T,1664582410,W2,16713
F4L,BE,S12R,S12O,LE,_T,1664582410,W2,10122
F4L,BE,S12R,S12Q,LE,_T,1664582410,W2,3353
F4L,BE,S12R,S12R,LE,_T,1664582410,W2,12844
F4L,BE,S12R,S13,LE,_T,1664582410,W2,3839
F4L,BE,S12R,S1M,LE,_T,1664582410,W2,49514
F4L,BE,S12R,S2,LE,_T,1664582410,W2,68058
F4S,BE,S12R,S0,LE,_T,1664582410,W2,147770
F4S,BE,S12R,S1,LE,_T,1664582410,W2,71087
F4S,BE,S12R,S11,LE,_T,1664582410,W2,56184
F4S,BE,S12R,S124,LE,_T,1664582410,W2,0
F4S,BE,S12R,S12K,LE,_T,1664582410,W2,0
F4S,BE,S12R,S12O,LE,_T,1664582410,W2,14285
F4S,BE,S12R,S12Q,LE,_T,1664582410,W2,173
F4S,BE,S12R,S12R,LE,_T,1664582410,W2,14458
F4S,BE,S12R,S13,LE,_T,1664582410,W2,1
F4S,BE,S12R,S1M,LE,_T,1664582410,W2,445
F4S,BE,S12R,S2,LE,_T,1664582410,W2,76683
F51,BE,S12R,S0,LE,_T,1664582410,W2,421854
F51,BE,S12R,S12R,LE,_T,1664582410,W2,52469.6
F511,BE,S12R,S0,LE,_T,1664582410,W2,132802
F511,BE,S12R,S1,LE,_T,1664582410,W2,45805
F511,BE,S12R,S11,LE,_T,1664582410,W2,21519
F511,BE,S12R,S124,LE,_T,1664582410,W2,0
F511,BE,S12R,S12K,LE,_T,1664582410,W2,10
F511,BE,S12R,S12O,LE,_T,1664582410,W2,23929
F511,BE,S12R,S12Q,LE,_T,1664582410,W2,348
F511,BE,S12R,S12R,LE,_T,1664582410,W2,21239
F511,BE,S12R,S13,LE,_T,1664582410,W2,0
F511,BE,S12R,S1M,LE,_T,1664582410,W2,0
F511,BE,S12R,S2,LE,_T,1664582410,W2,86997
F51M,BE,S12R,S0,LE,_T,1664582410,W2,289052
F51M,BE,S12R,S12R,LE,_T,1664582410,W2,31230.8
F52,BE,S12R,S0,LE,_T,1664582410,W2,185635
F52,BE,S12R,S1,LE,_T,1664582410,W2,34715
F52,BE,S12R,S11,LE,_T,1664582410,W2,0
F52,BE,S12R,S124,LE,_T,1664582410,W2,30654
F52,BE,S12R,S12K,LE,_T,1664582410,W2,4061
F52,BE,S12R,S12O,LE,_T,1664582410,W2,0
F52,BE,S12R,S12Q,LE,_T,1664582410,W2,0
F52,BE,S12R,S12R,LE,_T,1664582410,W2,15618
F52,BE,S12R,S12T,LE,_T,1664582410,W2,4061
F52,BE,S12R,S13,LE,_T,1664582410,W2,0
F52,BE,S12R,S1M,LE,_T,1664582410,W2,0
F52,BE,S12R,S2,LE,_T,1664582410,W2,150920
F6,BE,S12R,S0,LE,_T,1664582410,W2,21168
F6,BE,S12R,S12R,LE,_T,1664582410,W2,1114.7
F6N,BE,S12R,S0,LE,_T,1664582410,W2,0
F6N,BE,S12R,S1,LE,_T,1664582410,W2,0
F6N,BE,S12R,S11,LE,_T,1664582410,W2,0
F6N,BE,S12R,S121,LE,_T,1664582410,W2,0
F6N,BE,S12R,S124,LE,_T,1664582410,W2,0
F6N,BE,S12R,S12K,LE,_T,1664582410,W2,0
F6N,BE,S12R,S12O,LE,_T,1664582410,W2,0
F6N,BE,S12R,S12Q,LE,_T,1664582410,W2,0
F6N,BE,S12R,S12R,LE,_T,1664582410,W2,0
F6N,BE,S12R,S12T,LE,_T,1664582410,W2,0
F6N,BE,S12R,S13,LE,_T,1664582410,W2,0
F6N,BE,S12R,S1M,LE,_T,1664582410,W2,0
F6N,BE,S12R,S2,LE,_T,1664582410,W2,0
F6O,BE,S12R,S0,LE,_T,1664582410,W2,21168
F6O,BE,S12R,S1M,LE,_T,1664582410,W2,0
F7,BE,S12R,S0,LE,_T,1664582410,W2,3015
F7,BE,S12R,S12R,LE,_T,1664582410,W2,0
F81,BE,S12R,S0,LE,_T,1664582410,W2,8625
F81,BE,S12R,S12R,LE,_T,1664582410,W2,0
F89,BE,S12R,S0,LE,_T,1664582410,W2,14007
F89,BE,S12R,S12R,LE,_T,1664582410,W2,1047.6
F,BE,S12R,S0,LE,_D,1664582410,W2,261676
F51M,BE,S12R,S0,LE,_D,1664582410,W2,130595
F81,BE,S12R,S0,LE,_D,1664582410,W2,490
F89,BE,S12R,S0,LE,_D,1664582410,W2,1274
F,BE,S12R,S2,LE,_D,1664582410,W2,261676
F51M,BE,S12R,S2,LE,_D,1664582410,W2,130595
F81,BE,S12R,S2,LE,_D,1664582410,W2,490
F89,BE,S12R,S2,LE,_D,1664582410,W2,1274
F,BE,S12,S12,LE,_T,1664582410,W2,616748
F21,BE,S12,S12,LE,_T,1664582410,W2,1427
F2M,BE,S12,S1,LE,_T,1664582410,W2,904453.7
F2M,BE,S12,S11,LE,_T,1664582410,W2,141442.2
F2M,BE,S12,S12,LE,_T,1664582410,W2,301973.8
F2M,BE,S12,S121,LE,_T,1664582410,W2,49452
F2M,BE,S12,S124,LE,_T,1664582410,W2,3985.6
F2M,BE,S12,S125,LE,_T,1664582410,W2,0
F2M,BE,S12,S126,LE,_T,1664582410,W2,0
F2M,BE,S12,S127,LE,_T,1664582410,W2,0
F2M,BE,S12,S128,LE,_T,1664582410,W2,5745.3
F2M,BE,S12,S129,LE,_T,1664582410,W2,855
F2M,BE,S12,S12K,LE,_T,1664582410,W2,272169.5
F2M,BE,S12,S12O,LE,_T,1664582410,W2,19218.4
F2M,BE,S12,S13,LE,_T,1664582410,W2,23830.1
F2M,BE,S12,S1M,LE,_T,1664582410,W2,437207.6
F2M,BE,S12,S2,LE,_T,1664582410,W2,362269.7
F3,BE,S12,S1,LE,_T,1664582410,W2,257777.3
F3,BE,S12,S11,LE,_T,1664582410,W2,12991.4
F3,BE,S12,S12,LE,_T,1664582410,W2,59703.6000000001
F3,BE,S12,S121,LE,_T,1664582410,W2,0
F3,BE,S12,S124,LE,_T,1664582410,W2,0
F3,BE,S12,S125,LE,_T,1664582410,W2,49617.3
F3,BE,S12,S126,LE,_T,1664582410,W2,256.8
F3,BE,S12,S127,LE,_T,1664582410,W2,1359.7
F3,BE,S12,S128,LE,_T,1664582410,W2,693.8
F3,BE,S12,S129,LE,_T,1664582410,W2,0
F3,BE,S12,S12K,LE,_T,1664582410,W2,7776.1
F3,BE,S12,S12O,LE,_T,1664582410,W2,51233.7
F3,BE,S12,S13,LE,_T,1664582410,W2,185082.3
F3,BE,S12,S1M,LE,_T,1664582410,W2,0
F3,BE,S12,S2,LE,_T,1664582410,W2,334210.5
F3L,BE,S12,S1,LE,_T,1664582410,W2,249741.8
F3L,BE,S12,S11,LE,_T,1664582410,W2,12448.6
F3L,BE,S12,S12,LE,_T,1664582410,W2,58959.9
F3L,BE,S12,S121,LE,_T,1664582410,W2,0
F3L,BE,S12,S124,LE,_T,1664582410,W2,0
F3L,BE,S12,S125,LE,_T,1664582410,W2,49364.1
F3L,BE,S12,S126,LE,_T,1664582410,W2,256.8
F3L,BE,S12,S127,LE,_T,1664582410,W2,1188.8
F3L,BE,S12,S128,LE,_T,1664582410,W2,693.8
F3L,BE,S12,S129,LE,_T,1664582410,W2,0
F3L,BE,S12,S12K,LE,_T,1664582410,W2,7456.6
F3L,BE,S12,S12O,LE,_T,1664582410,W2,50809.6
F3L,BE,S12,S13,LE,_T,1664582410,W2,178333.3
F3L,BE,S12,S1M,LE,_T,1664582410,W2,0
F3L,BE,S12,S2,LE,_T,1664582410,W2,307907.1
F3S,BE,S12,S1,LE,_T,1664582410,W2,8035.5
F3S,BE,S12,S11,LE,_T,1664582410,W2,542.8
F3S,BE,S12,S12,LE,_T,1664582410,W2,743.700000000004
F3S,BE,S12,S121,LE,_T,1664582410,W2,0
F3S,BE,S12,S124,LE,_T,1664582410,W2,0
F3S,BE,S12,S125,LE,_T,1664582410,W2,253.2
F3S,BE,S12,S126,LE,_T,1664582410,W2,0
F3S,BE,S12,S127,LE,_T,1664582410,W2,170.9
F3S,BE,S12,S128,LE,_T,1664582410,W2,0
F3S,BE,S12,S129,LE,_T,1664582410,W2,0
F3S,BE,S12,S12K,LE,_T,1664582410,W2,319.6
F3S,BE,S12,S12O,LE,_T,1664582410,W2,424.1
F3S,BE,S12,S13,LE,_T,1664582410,W2,6749
F3S,BE,S12,S1M,LE,_T,1664582410,W2,0
F3S,BE,S12,S2,LE,_T,1664582410,W2,26303.4
F4,BE,S12,S1,LE,_T,1664582410,W2,711946.7
F4,BE,S12,S11,LE,_T,1664582410,W2,269920.2
F4,BE,S12,S12,LE,_T,1664582410,W2,99478.5
F4,BE,S12,S124,LE,_T,1664582410,W2,81.1
F4,BE,S12,S125,LE,_T,1664582410,W2,47822.4
F4,BE,S12,S126,LE,_T,1664582410,W2,8137
F4,BE,S12,S127,LE,_T,1664582410,W2,15282.9
F4,BE,S12,S128,LE,_T,1664582410,W2,11284.3
F4,BE,S12,S129,LE,_T,1664582410,W2,0
F4,BE,S12,S12K,LE,_T,1664582410,W2,16870.7
F4,BE,S12,S12O,LE,_T,1664582410,W2,71242.3
F4,BE,S12,S13,LE,_T,1664582410,W2,41596.2
F4,BE,S12,S1M,LE,_T,1664582410,W2,300951.8
F4,BE,S12,S2,LE,_T,1664582410,W2,238528.3
F4L,BE,S12,S1,LE,_T,1664582410,W2,563605
F4L,BE,S12,S11,LE,_T,1664582410,W2,173168.5
F4L,BE,S12,S12,LE,_T,1664582410,W2,58713.6000000001
F4L,BE,S12,S124,LE,_T,1664582410,W2,81.1
F4L,BE,S12,S125,LE,_T,1664582410,W2,26776.1
F4L,BE,S12,S126,LE,_T,1664582410,W2,4054.6
F4L,BE,S12,S127,LE,_T,1664582410,W2,6944.9
F4L,BE,S12,S128,LE,_T,1664582410,W2,3993.9
F4L,BE,S12,S129,LE,_T,1664582410,W2,0
F4L,BE,S12,S12K,LE,_T,1664582410,W2,16863.1
F4L,BE,S12,S12O,LE,_T,1664582410,W2,37775.6
F4L,BE,S12,S13,LE,_T,1664582410,W2,37377.3
F4L,BE,S12,S1M,LE,_T,1664582410,W2,294345.6
F4L,BE,S12,S2,LE,_T,1664582410,W2,138327.8
F4S,BE,S12,S1,LE,_T,1664582410,W2,148341.7
F4S,BE,S12,S11,LE,_T,1664582410,W2,96751.7
F4S,BE,S12,S12,LE,_T,1664582410,W2,40764.9
F4S,BE,S12,S124,LE,_T,1664582410,W2,0
F4S,BE,S12,S125,LE,_T,1664582410,W2,21046.3
F4S,BE,S12,S126,LE,_T,1664582410,W2,4082.4
F4S,BE,S12,S127,LE,_T,1664582410,W2,8338.1
F4S,BE,S12,S128,LE,_T,1664582410,W2,7290.5
F4S,BE,S12,S129,LE,_T,1664582410,W2,0
F4S,BE,S12,S12K,LE,_T,1664582410,W2,7.7
F4S,BE,S12,S12O,LE,_T,1664582410,W2,33466.7
F4S,BE,S12,S13,LE,_T,1664582410,W2,4218.9
F4S,BE,S12,S1M,LE,_T,1664582410,W2,6606.2
F4S,BE,S12,S2,LE,_T,1664582410,W2,100200.5
F51,BE,S12,S0,LE,_T,1664582410,W2,450169.6
F51,BE,S12,S12,LE,_T,1664582410,W2,110111
F511,BE,S12,S0,LE,_T,1664582410,W2,134192.6
F511,BE,S12,S1,LE,_T,1664582410,W2,46232
F511,BE,S12,S11,LE,_T,1664582410,W2,21564.4
F511,BE,S12,S12,LE,_T,1664582410,W2,24667.6
F511,BE,S12,S124,LE,_T,1664582410,W2,0
F511,BE,S12,S125,LE,_T,1664582410,W2,10813
F511,BE,S12,S126,LE,_T,1664582410,W2,9661.2
F511,BE,S12,S127,LE,_T,1664582410,W2,3642.9
F511,BE,S12,S128,LE,_T,1664582410,W2,540.6
F511,BE,S12,S129,LE,_T,1664582410,W2,0
F511,BE,S12,S12K,LE,_T,1664582410,W2,10
F511,BE,S12,S12O,LE,_T,1664582410,W2,24117.1
